"VehicleId,TSPCode,TSPVehicleId,VIN,WeightClass"
"4092,GEO,88780,NULL,NULL"
"4093,GEO,88785,NULL,NULL"
"4094,GEO,88786,NULL,NULL"
"4095,GEO,88787,NULL,NULL"
"4096,GEO,88788,NULL,NULL"
"4097,GEO,88789,NULL,NULL"
"4098,GEO,88794,NULL,NULL"
"4099,GEO,88796,NULL,NULL"
"4100,GEO,88797,NULL,NULL"
"4101,GEO,88803,NULL,NULL"
"4102,GEO,88804,NULL,NULL"
"4103,GEO,88805,NULL,NULL"
"4104,GEO,88811,NULL,NULL"
"4105,GEO,88812,NULL,NULL"
"4106,GEO,88813,NULL,NULL"
"4107,GEO,88814,NULL,NULL"
"4108,GEO,88819,NULL,NULL"
"4109,GEO,88820,NULL,NULL"
"4110,GEO,88822,NULL,NULL"
"4111,GEO,88836,NULL,NULL"
"4112,GEO,88837,NULL,NULL"
"4113,GEO,88838,NULL,NULL"
"4114,GEO,88839,NULL,NULL"
"4115,GEO,88844,NULL,NULL"
"4116,GEO,88845,NULL,NULL"
"4117,GEO,88846,NULL,NULL"
"4118,GEO,88852,NULL,NULL"
"4119,GEO,88853,NULL,NULL"
"4120,GEO,88854,NULL,NULL"
"4121,GEO,88855,NULL,NULL"
"4122,GEO,88856,NULL,NULL"
"4123,GEO,88861,NULL,NULL"
"4124,GEO,88862,NULL,NULL"
"4125,GEO,88863,NULL,NULL"
"4126,GEO,88864,NULL,NULL"
"4127,GEO,88869,NULL,NULL"
"4128,GEO,88870,NULL,NULL"
"4129,GEO,88871,NULL,NULL"
"4130,GEO,88872,NULL,NULL"
"4131,GEO,88877,NULL,NULL"
"4132,GEO,88878,NULL,NULL"
"4133,GEO,88879,NULL,NULL"
"4134,GEO,88880,NULL,NULL"
"4135,GEO,88881,NULL,NULL"
"4136,GEO,88886,NULL,NULL"
"4137,GEO,89062,NULL,NULL"
"4138,GEO,89063,NULL,NULL"
"4139,GEO,89356,NULL,NULL"
"4140,GEO,89357,NULL,NULL"
"4141,GEO,91629,NULL,NULL"
"4142,GEO,91630,NULL,NULL"
"4143,GEO,91635,NULL,NULL"
"4144,GEO,91637,NULL,NULL"
"4145,GEO,91638,NULL,NULL"
"4146,GEO,91802,NULL,NULL"
"4147,GEO,91804,NULL,NULL"
"4148,GEO,91805,NULL,NULL"
"4149,GEO,92271,NULL,NULL"
"4150,GEO,92272,NULL,NULL"
"4151,GEO,92273,NULL,NULL"
"4152,GEO,92278,NULL,NULL"
"4153,GEO,92280,NULL,NULL"
"4154,GEO,92281,NULL,NULL"
"4155,GEO,92282,NULL,NULL"
"4156,GEO,92287,NULL,NULL"
"4157,GEO,92288,NULL,NULL"
"4158,GEO,92290,NULL,NULL"
"4159,GEO,92295,NULL,NULL"
"4160,GEO,92297,NULL,NULL"
"4161,GEO,92298,NULL,NULL"
"4162,GEO,92303,NULL,NULL"
"4163,GEO,92304,NULL,NULL"
"4164,GEO,92305,NULL,NULL"
"4165,GEO,92306,NULL,NULL"
"4166,GEO,92307,NULL,NULL"
"4167,GEO,93943,NULL,NULL"
"4168,GEO,93944,NULL,NULL"
"4169,GEO,93950,NULL,NULL"
"4170,GEO,93951,NULL,NULL"
"4171,GEO,93952,NULL,NULL"
"4172,GEO,95657,NULL,NULL"
"4173,GEO,95699,NULL,NULL"
"4174,GEO,95704,NULL,NULL"
"4175,GEO,95706,NULL,NULL"
"4176,GEO,95707,NULL,NULL"
"4177,GEO,97803,NULL,NULL"
"4178,GEO,97804,NULL,NULL"
"4179,GEO,97805,NULL,NULL"
"4180,GEO,33889,NULL,NULL"
"4181,GEO,45781,NULL,NULL"
"4182,GEO,45782,NULL,NULL"
"4183,GEO,45783,NULL,NULL"
"4184,GEO,45788,NULL,NULL"
"4185,GEO,45789,NULL,NULL"
"4186,GEO,45790,NULL,NULL"
"4187,GEO,45791,NULL,NULL"
"4188,GEO,45792,NULL,NULL"
"4189,GEO,45797,NULL,NULL"
"4190,GEO,45798,NULL,NULL"
"4191,GEO,57406,NULL,NULL"
"4192,GEO,57596,NULL,NULL"
"4193,GEO,57597,NULL,NULL"
"4194,GEO,57598,NULL,NULL"
"4195,GEO,58891,NULL,NULL"
"4196,GEO,58892,NULL,NULL"
"4197,GEO,58893,NULL,NULL"
"4198,GEO,58894,NULL,NULL"
"4199,GEO,58900,NULL,NULL"
"4200,GEO,58901,NULL,NULL"
"4201,GEO,58902,NULL,NULL"
"4202,GEO,58903,NULL,NULL"
"4203,GEO,58908,NULL,NULL"
"4204,GEO,58909,NULL,NULL"
"4205,GEO,58911,NULL,NULL"
"4206,GEO,58916,NULL,NULL"
"4207,GEO,58917,NULL,NULL"
"4208,GEO,58918,NULL,NULL"
"4209,GEO,58919,NULL,NULL"
"4210,GEO,59870,NULL,NULL"
"4211,GEO,59871,NULL,NULL"
"4212,GEO,59872,NULL,NULL"
"4213,GEO,59877,NULL,NULL"
"4214,GEO,59878,NULL,NULL"
"4215,GEO,59879,NULL,NULL"
"4216,GEO,61674,NULL,NULL"
"4217,GEO,61675,NULL,NULL"
"4218,GEO,61677,NULL,NULL"
"4219,GEO,66353,NULL,NULL"
"4220,GEO,66514,NULL,NULL"
"4221,GEO,66537,NULL,NULL"
"4222,GEO,66538,NULL,NULL"
"4223,GEO,66539,NULL,NULL"
"4224,GEO,66540,NULL,NULL"
"4225,GEO,66545,NULL,NULL"
"4226,GEO,66546,NULL,NULL"
"4227,GEO,66547,NULL,NULL"
"4228,GEO,66548,NULL,NULL"
"4229,GEO,66549,NULL,NULL"
"4230,GEO,66554,NULL,NULL"
"4231,GEO,66555,NULL,NULL"
"4232,GEO,66556,NULL,NULL"
"4233,GEO,66557,NULL,NULL"
"4234,GEO,66562,NULL,NULL"
"4235,GEO,66563,NULL,NULL"
"4236,GEO,66564,NULL,NULL"
"4237,GEO,66565,NULL,NULL"
"4238,GEO,67532,NULL,NULL"
"4239,GEO,67533,NULL,NULL"
"4240,GEO,67534,NULL,NULL"
"4241,GEO,67535,NULL,NULL"
"4242,GEO,67540,NULL,NULL"
"4243,GEO,67541,NULL,NULL"
"4244,GEO,67542,NULL,NULL"
"4245,GEO,67543,NULL,NULL"
"4246,GEO,67548,NULL,NULL"
"4247,GEO,67549,NULL,NULL"
"4248,GEO,67550,NULL,NULL"
"4249,GEO,67551,NULL,NULL"
"4250,GEO,67557,NULL,NULL"
"4251,GEO,67558,NULL,NULL"
"4252,GEO,67559,NULL,NULL"
"4253,GEO,67774,NULL,NULL"
"4254,GEO,67775,NULL,NULL"
"4255,GEO,67776,NULL,NULL"
"4256,GEO,67782,NULL,NULL"
"4257,GEO,67783,NULL,NULL"
"4258,GEO,67784,NULL,NULL"
"4259,GEO,67785,NULL,NULL"
"4260,GEO,67790,NULL,NULL"
"4261,GEO,67792,NULL,NULL"
"4262,GEO,67794,NULL,NULL"
"4263,GEO,67799,NULL,NULL"
"4264,GEO,67800,NULL,NULL"
"4265,GEO,67801,NULL,NULL"
"4266,GEO,67802,NULL,NULL"
"4267,GEO,67807,NULL,NULL"
"4268,GEO,67808,NULL,NULL"
"4269,GEO,67809,NULL,NULL"
"4270,GEO,67810,NULL,NULL"
"4271,GEO,67843,NULL,NULL"
"4272,GEO,67844,NULL,NULL"
"4273,GEO,67849,NULL,NULL"
"4274,GEO,67850,NULL,NULL"
"4275,GEO,67851,NULL,NULL"
"4276,GEO,67852,NULL,NULL"
"4277,GEO,67858,NULL,NULL"
"4278,GEO,67859,NULL,NULL"
"4279,GEO,67860,NULL,NULL"
"4280,GEO,68170,NULL,NULL"
"4281,GEO,68175,NULL,NULL"
"4282,GEO,69080,NULL,NULL"
"4283,GEO,70326,NULL,NULL"
"4284,GEO,70331,NULL,NULL"
"4285,GEO,70332,NULL,NULL"
"4286,GEO,70333,NULL,NULL"
"4287,GEO,70334,NULL,NULL"
"4288,GEO,70339,NULL,NULL"
"4289,GEO,70340,NULL,NULL"
"4290,GEO,70341,NULL,NULL"
"4291,GEO,70342,NULL,NULL"
"4292,GEO,70431,NULL,NULL"
"4293,GEO,70432,NULL,NULL"
"4294,GEO,70433,NULL,NULL"
"4295,GEO,70434,NULL,NULL"
"4296,GEO,70440,NULL,NULL"
"4297,GEO,70441,NULL,NULL"
"4298,GEO,70442,NULL,NULL"
"4299,GEO,70443,NULL,NULL"
"4300,GEO,70448,NULL,NULL"
"4301,GEO,71468,NULL,NULL"
"4302,GEO,71469,NULL,NULL"
"4303,GEO,71470,NULL,NULL"
"4304,GEO,71476,NULL,NULL"
"4305,GEO,72487,NULL,NULL"
"4306,GEO,72488,NULL,NULL"
"4307,GEO,72629,NULL,NULL"
"4308,GEO,72630,NULL,NULL"
"4309,GEO,72631,NULL,NULL"
"4310,GEO,72632,NULL,NULL"
"4311,GEO,72637,NULL,NULL"
"4312,GEO,72638,NULL,NULL"
"4313,GEO,72639,NULL,NULL"
"4314,GEO,72640,NULL,NULL"
"4315,GEO,72645,NULL,NULL"
"4316,GEO,72646,NULL,NULL"
"4317,GEO,72647,NULL,NULL"
"4318,GEO,72648,NULL,NULL"
"4319,GEO,72649,NULL,NULL"
"4320,GEO,72888,NULL,NULL"
"4321,GEO,72891,NULL,NULL"
"4322,GEO,72896,NULL,NULL"
"4323,GEO,72897,NULL,NULL"
"4324,GEO,72898,NULL,NULL"
"4325,GEO,73406,NULL,NULL"
"4326,GEO,74434,NULL,NULL"
"4327,GEO,74437,NULL,NULL"
"4328,GEO,74442,NULL,NULL"
"4329,GEO,74443,NULL,NULL"
"4330,GEO,74444,NULL,NULL"
"4331,GEO,74450,NULL,NULL"
"4332,GEO,74451,NULL,NULL"
"4333,GEO,74452,NULL,NULL"
"4334,GEO,74453,NULL,NULL"
"4335,GEO,74454,NULL,NULL"
"4336,GEO,75590,NULL,NULL"
"4337,GEO,75595,NULL,NULL"
"4338,GEO,75596,NULL,NULL"
"4339,GEO,75597,NULL,NULL"
"4340,GEO,75598,NULL,NULL"
"4341,GEO,76766,NULL,NULL"
"4342,GEO,76767,NULL,NULL"
"4343,GEO,76768,NULL,NULL"
"4344,GEO,76773,NULL,NULL"
"4345,GEO,76774,NULL,NULL"
"4346,GEO,76775,NULL,NULL"
"4347,GEO,76776,NULL,NULL"
"4348,GEO,76777,NULL,NULL"
"4349,GEO,76782,NULL,NULL"
"4350,GEO,76783,NULL,NULL"
"4351,GEO,76784,NULL,NULL"
"4352,GEO,76785,NULL,NULL"
"4353,GEO,76791,NULL,NULL"
"4354,GEO,76792,NULL,NULL"
"4355,GEO,76793,NULL,NULL"
"4356,GEO,76958,NULL,NULL"
"4357,GEO,76959,NULL,NULL"
"4358,GEO,76960,NULL,NULL"
"4359,GEO,76966,NULL,NULL"
"4360,GEO,76967,NULL,NULL"
"4361,GEO,76969,NULL,NULL"
"4362,GEO,76975,NULL,NULL"
"4363,GEO,76976,NULL,NULL"
"4364,GEO,76977,NULL,NULL"
"4365,GEO,76982,NULL,NULL"
"4366,GEO,76983,NULL,NULL"
"4367,GEO,76984,NULL,NULL"
"4368,GEO,76991,NULL,NULL"
"4369,GEO,76992,NULL,NULL"
"4370,GEO,76993,NULL,NULL"
"4371,GEO,78806,NULL,NULL"
"4372,GEO,78807,NULL,NULL"
"4373,GEO,79147,NULL,NULL"
"4374,GEO,79148,NULL,NULL"
"4375,GEO,79624,NULL,NULL"
"4376,GEO,79625,NULL,NULL"
"4377,GEO,80250,NULL,NULL"
"4378,GEO,80251,NULL,NULL"
"4379,GEO,80252,NULL,NULL"
"4380,GEO,80253,NULL,NULL"
"4381,GEO,83803,NULL,NULL"
"4382,GEO,83804,NULL,NULL"
"4383,GEO,84812,NULL,NULL"
"4384,GEO,84813,NULL,NULL"
"4385,GEO,84814,NULL,NULL"
"4386,GEO,84815,NULL,NULL"
"4387,GEO,84821,NULL,NULL"
"4388,GEO,84854,NULL,NULL"
"4389,GEO,85357,NULL,NULL"
"4390,GEO,85358,NULL,NULL"
"4391,GEO,85364,NULL,NULL"
"4392,GEO,85366,NULL,NULL"
"4393,GEO,85766,NULL,NULL"
"4394,GEO,85767,NULL,NULL"
"4395,GEO,85768,NULL,NULL"
"4396,GEO,85773,NULL,NULL"
"4397,GEO,85774,NULL,NULL"
"4398,GEO,85775,NULL,NULL"
"4399,GEO,85776,NULL,NULL"
"4400,GEO,87412,NULL,NULL"
"4401,GEO,87413,NULL,NULL"
"4402,GEO,87414,NULL,NULL"
"4403,GEO,87419,NULL,NULL"
"4404,GEO,87420,NULL,NULL"
"4405,GEO,88773,NULL,NULL"
"4406,GEO,88774,NULL,NULL"
"4407,GEO,88775,NULL,NULL"
"4408,GEO,88776,NULL,NULL"
"4409,GEO,88781,NULL,NULL"
"4410,GEO,88783,NULL,NULL"
"4411,GEO,88790,NULL,NULL"
"4412,GEO,88792,NULL,NULL"
"4413,GEO,88798,NULL,NULL"
"4414,GEO,88799,NULL,NULL"
"4415,GEO,88800,NULL,NULL"
"4416,GEO,88801,NULL,NULL"
"4417,GEO,88806,NULL,NULL"
"4418,GEO,88807,NULL,NULL"
"4419,GEO,88808,NULL,NULL"
"4420,GEO,88809,NULL,NULL"
"4421,GEO,88810,NULL,NULL"
"4422,GEO,88815,NULL,NULL"
"4423,GEO,88816,NULL,NULL"
"4424,GEO,88817,NULL,NULL"
"4425,GEO,88818,NULL,NULL"
"4426,GEO,88823,NULL,NULL"
"4427,GEO,88834,NULL,NULL"
"4428,GEO,88835,NULL,NULL"
"4429,GEO,88840,NULL,NULL"
"4430,GEO,88841,NULL,NULL"
"4431,GEO,88842,NULL,NULL"
"4432,GEO,88843,NULL,NULL"
"4433,GEO,88848,NULL,NULL"
"4434,GEO,88849,NULL,NULL"
"4435,GEO,88850,NULL,NULL"
"4436,GEO,88851,NULL,NULL"
"4437,GEO,88857,NULL,NULL"
"4438,GEO,88858,NULL,NULL"
"4439,GEO,88859,NULL,NULL"
"4440,GEO,88860,NULL,NULL"
"4441,GEO,88865,NULL,NULL"
"4442,GEO,88868,NULL,NULL"
"4443,GEO,88873,NULL,NULL"
"4444,GEO,88874,NULL,NULL"
"4445,GEO,88875,NULL,NULL"
"4446,GEO,88876,NULL,NULL"
"4447,GEO,88882,NULL,NULL"
"4448,GEO,88883,NULL,NULL"
"4449,GEO,88884,NULL,NULL"
"4450,GEO,88885,NULL,NULL"
"4451,GEO,89065,NULL,NULL"
"4452,GEO,89359,NULL,NULL"
"4453,GEO,89360,NULL,NULL"
"4454,GEO,89361,NULL,NULL"
"4455,GEO,91631,NULL,NULL"
"4456,GEO,91633,NULL,NULL"
"4457,GEO,91634,NULL,NULL"
"4458,GEO,91798,NULL,NULL"
"4459,GEO,91800,NULL,NULL"
"4460,GEO,91801,NULL,NULL"
"4461,GEO,91807,NULL,NULL"
"4462,GEO,92275,NULL,NULL"
"4463,GEO,92276,NULL,NULL"
"4464,GEO,92277,NULL,NULL"
"4465,GEO,92283,NULL,NULL"
"4466,GEO,92284,NULL,NULL"
"4467,GEO,92285,NULL,NULL"
"4468,GEO,92286,NULL,NULL"
"4469,GEO,92291,NULL,NULL"
"4470,GEO,92292,NULL,NULL"
"4471,GEO,92293,NULL,NULL"
"4472,GEO,92294,NULL,NULL"
"4473,GEO,92299,NULL,NULL"
"4474,GEO,92301,NULL,NULL"
"4475,GEO,92302,NULL,NULL"
"4476,GEO,92308,NULL,NULL"
"4477,GEO,92309,NULL,NULL"
"4478,GEO,92310,NULL,NULL"
"4479,GEO,93946,NULL,NULL"
"4480,GEO,93947,NULL,NULL"
"4481,GEO,93948,NULL,NULL"
"4482,GEO,93949,NULL,NULL"
"4483,GEO,93954,NULL,NULL"
"4484,GEO,93955,NULL,NULL"
"4485,GEO,95650,NULL,NULL"
"4486,GEO,95651,NULL,NULL"
"4487,GEO,95652,NULL,NULL"
"4488,GEO,95658,NULL,NULL"
"4489,GEO,95659,NULL,NULL"
"4490,GEO,95700,NULL,NULL"
"4491,GEO,95701,NULL,NULL"
"4492,GEO,95702,NULL,NULL"
"4493,GEO,95703,NULL,NULL"
"4494,GEO,97801,NULL,NULL"
"4495,TTC,101211,NULL,NULL"
"4496,TTC,101581,J8DC4B16467004924,Truck"
"4497,TTC,92300,1FDBF3A66BEA99369,Car"
"4498,TTC,101202,NULL,NULL"
"4499,TTC,101207,NULL,NULL"
"4500,TTC,104543,1GCHG39U271118173,Car"
"4501,TTC,92289,1GCHG39U051182340,Car"
"4502,TTC,101203,NULL,NULL"
"4503,TTC,105039,NULL,NULL"
"4504,TTC,105034,1GBJC39U55E329486,Truck"
"4505,TTC,105035,NULL,NULL"
"4506,TTC,105036,1FDNF70J32VA45635,NULL"
"4507,TTC,105037,1GBJC39U35E321905,Truck"
"4508,TTC,105043,1GBHC34M1GJ157232,NULL"
"4509,TTC,105044,1GDHC34MXEV513707,Car"
"4510,TTC,105033,1GBJC39U11F103689,Truck"
"4511,TTC,105040,1GBGC34R4YF431096,Car"
"4512,TTC,105042,2GTEC19R2V1531085,Car"
